id	sentence	ipa	gloss_en	features	notes
pt-PT-x-braga-001	Hoje não vou sair, o tempo está mesmo mau.	ˈwɔʒɨ ˈnɐ̃w̃ ˈbow ˈsajɾ ˈwo ˈtẽpu eˈʃta ˈmjɛʃmu ˈmaw	Today I am not going out, the weather is really bad.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;nasal_diphthong;diphthong_ei_ou;sandhi;statement;negation	Northern betacism 'vou' realised [bow], natively attested per pwl_braga; open tonic diphthong [jɛ] in 'mesmo' per brissos2018.
pt-PT-x-braga-002	Aquele casaco verde custa quarenta e dois euros.	ɐˈkjɛlɨ kɐˈzaku ˈbjɛɾdɨ ˈkuʃtɐ kwɐˈɾẽtɐ ˈje ˈdojz ˈewɾuʃ	That green coat costs forty-two euros.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;sandhi;statement;number	Betacism 'verde' [ˈbjɛɾdɨ] per cintra1971; open tonic diphthong [jɛ] in 'aquele' per brissos2018; coda [ʃ] chiado inherited per mateus_dandrade2000.
pt-PT-x-braga-003	Tenho consulta com o médico às onze desta semana.	ˈtjɛɲu kõˈsuɫtɐ ˈkõ ˈwo ˈmjɛdiku ˈaʃ ˈwõzɨ ˈdjɛʃtɐ sɨˈmanɐ	I have a doctor's appointment this week at eleven.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;palatal;l_dark_or_velar;sandhi;statement	Tonic diphthong [jɛ] with palatal [ɲ] in 'tenho' per brissos2018; the diphthongisation isogloss per cintra1971; dark coda [ɫ] in 'consulta' inherited per mateus_dandrade2000.
pt-PT-x-braga-004	O meu avô vive numa quinta ali ao pé do rio.	ˈwo ˈmew ɐˈbwo ˈbibɨ ˈnumɐ ˈkĩtɐ ɐˈli ˈɐu ˈpjɛ ˈdu ˈʁiu	My grandfather lives on a farm right by the river.	vowel_reduction;open_mid;close_mid;nasal_vowel;rhotic;sandhi;statement	Betacism 'vive' [ˈbibɨ] per pwl_braga; close [o] diphthong 'avô' [ɐˈbwo] per cintra1971; strong [ʁ] in 'rio' per segura2013.
pt-PT-x-braga-005	Vai por aquela estrada e vira logo à direita.	ˈbaj ˈpwɔɾ ɐˈkjɛlɐ eˈʃtɾadɐ ˈje ˈbiɾɐ ˈlwɔɡu ˈa diˈɾejtɐ	Go along that road and turn right straight away.	vowel_reduction;coda_sibilant;open_mid;close_mid;diphthong_ei_ou;sandhi;imperative	Betacism imperatives 'vai'/'vira' [ˈbaj]/[ˈbiɾɐ] per pwl_braga; 'ei' retention in 'direita' [ej] per cintra1971; 'aquela estrada' liaison inherited per mateus_dandrade2000.
pt-PT-x-braga-006	O caldo verde com broa estava mesmo bom, ó pá.	ˈwo ˈkaɫdu ˈbjɛɾdɨ ˈkõ ˈbɾwɔɐ eˈʃtabɐ ˈmjɛʃmu ˈbõ ˈwɔ ˈpa	The kale soup with cornbread was really good, mate.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;l_dark_or_velar;sandhi;statement	Betacism 'verde'/'estava' [b] per cintra1971; dark coda [ɫ] in 'caldo' inherited per mateus_dandrade2000; open diphthong [wɔ] in the interjection 'ó' per brissos2018.
pt-PT-x-braga-007	Onde é que eu vou buscar o comboio para Guimarães?	ˈwõdɨ ˈjɛ ˈkɨ ˈew ˈbow buˈʃkaɾ ˈwo kõˈboju ˈpaɾɐ ɡimɐˈɾɐ̃j̃ʃ	Where do I catch the train to Guimarães?	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;nasal_diphthong;diphthong_ei_ou;sandhi;question	Betacism 'vou' [bow] and 'ou' preserved [ow], natively attested per pwl_braga; nasal diphthong [ɐ̃j̃] in 'Guimarães' inherited per mateus_dandrade2000.
pt-PT-x-braga-008	Quantos ovos é que levas para o bolo?	ˈkwɐ̃tuʃ ˈwobuʃ ˈjɛ ˈkɨ ˈljɛbɐʃ ˈpaɾɐ ˈwo ˈbwɔlu	How many eggs are you taking for the cake?	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;sandhi;question;number	Close [o] diphthong with betacism 'ovos' [ˈwobuʃ] and open [wɔ] 'bolo' per cintra1971; open diphthong [jɛ] with betacism in 'levas' per brissos2018.
pt-PT-x-braga-009	Se eu tivesse tempo, ia contigo ver o desfile.	ˈsɨ ˈew tiˈbjɛs̺ɨ ˈtẽpu ˈiɐ kõˈtiɡu ˈbjɛɾ ˈwo dɨˈʃfilɨ	If I had time, I would go with you to see the parade.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;sandhi;statement	Betacism 'tivesse'/'ver' [tiˈbjɛs̺ɨ]/[ˈbjɛɾ] per cintra1971; open diphthong [jɛ] in 'tivesse' per brissos2018; 'se eu' liaison inherited per mateus_dandrade2000.
pt-PT-x-braga-010	Ontem levei o meu neto a passear pela vila velha.	ˈwõtɨ̃ lɨˈbej ˈwo ˈmew ˈnjɛtu ˈɐ pɐs̺ɨˈaɾ ˈpjɛlɐ ˈbilɐ ˈbjɛʎɐ	Yesterday I took my grandson for a walk through the old town.	vowel_reduction;open_mid;close_mid;nasal_vowel;palatal;diphthong_ei_ou;sandhi;statement	Betacism 'levei'/'vila'/'velha' [b] per pwl_braga; 'ei' retention 'levei' [lɨˈbej] per cintra1971; palatal [ʎ] in 'velha' inherited per mateus_dandrade2000.
