id	sentence	ipa	gloss_en	features	notes
es-419-001	La señora compró frutas frescas en el mercado central.	ˈla seˈɲoɾa koˈmpɾo ˈfɾutas ˈfɾeskas ˈen ˈel meˈɾkaðo seˈntɾal	The lady bought fresh fruit at the central market.	seseo;palatal_nasal;sandhi;statement	Broadcast-neutral cover register: seseo and yeísmo baseline; palatal nasal in ⟨ñ⟩. hualde2005
es-419-002	Mi hija llegó temprano y saludó a sus abuelos.	ˈmi ˈixa ʝeˈɣo teˈmpɾano ˈi saluˈðo ˈa ˈsus aˈβwelos	My daughter arrived early and greeted her grandparents.	yeismo;diphthong_ie_ue;sandhi;statement	Yeísmo: word-initial ⟨ll⟩→[ʝ]; diphthong ⟨ue⟩→[we] in 'abuelos'. hualde2005
es-419-003	El niño pequeño juega con su pelota nueva.	ˈel ˈniɲo peˈkeɲo ˈxweɣa ˈkon ˈsu peˈlota ˈnweba	The little boy plays with his new ball.	palatal_nasal;diphthong_ie_ue;final_u;statement	Palatal nasal [ɲ] in 'niño/pequeño'; rising diphthongs ⟨ue⟩→[we]. hualde2005
es-419-004	¿Cuándo vas a viajar a la ciudad de nuevo?	ˈkuando ˈbas ˈa bjaˈxaɾ ˈa ˈla sjuˈðað ˈde ˈnwebo	When are you travelling to the city again?	seseo;diphthong_ie_ue;sandhi;question	Seseo in 'ciudad' (⟨c⟩ before front vowel→[s]); coda /s/ retained. penny2002
es-419-005	Necesito comprar zapatos y una camisa azul.	neseˈsito koˈmpɾaɾ saˈpatos ˈi ˈuna kaˈmisa aˈsul	I need to buy shoes and a blue shirt.	seseo;sandhi;statement	Seseo: ⟨z⟩→[s] in 'zapatos/azul'; no [θ] in the American norm. hualde2005
es-419-006	Los estudiantes leyeron el libro entero durante el verano.	ˈlos estuˈðjantes leˈʝeɾon ˈel ˈlibɾo eˈnteɾo duˈɾante ˈel beˈɾano	The students read the whole book over the summer.	yeismo;sandhi;statement	Yeísmo via prevocalic ⟨y⟩ in 'leyeron'→[ʝ]; coda /s/ retained. hualde2005
es-419-007	Aquella mujer cocina un caldo verdaderamente delicioso.	aˈkeʝa muˈxeɾ koˈsina ˈun ˈkaldo beɾdaðeɾaˈmente deliˈsjoso	That woman cooks a truly delicious broth.	seseo;yeismo;sandhi;statement	Yeísmo in 'aquella'; seseo in 'cocina/delicioso' (⟨c⟩+front→[s]). hualde2005
es-419-008	No quiero que llueva durante nuestro viaje al campo.	ˈno ˈkjeɾo ˈke ˈʝweba duˈɾante ˈnwestɾo ˈbjaxe ˈal ˈkampo	I don't want it to rain during our trip to the countryside.	yeismo;diphthong_ie_ue;sandhi;negation	Yeísmo in 'llueva'; rising diphthongs ⟨ie ue⟩→[je we]. hualde2005
es-419-009	Trae la silla y siéntate junto a la ventana, por favor.	ˈtɾae ˈla ˈsiʝa ˈi ˈsientate ˈxunto ˈa ˈla beˈntana ˈpoɾ faˈboɾ	Bring the chair and sit down by the window, please.	yeismo;sandhi;imperative	Yeísmo in 'silla'; diphthong ⟨ie⟩→[je] in 'siéntate'. hualde2005
es-419-010	El cielo se puso gris antes de la fuerte lluvia.	ˈel ˈsjelo ˈse ˈpuso ˈɡɾis ˈantes ˈde ˈla ˈfweɾte ˈʝubja	The sky turned grey before the heavy rain.	seseo;yeismo;diphthong_ie_ue;sandhi;statement	Seseo in 'cielo'; yeísmo in 'lluvia'; diphthongs ⟨ie ue⟩. hualde2005
